latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.60141,-92.29414,334.9,0.48,0.48,2020-12-08,0812,1,nominal,2.0NRT,290.9,4.8,N
19.56644,-92.1837,309,0.49,0.48,2020-12-08,0812,1,nominal,2.0NRT,292,5.3,N
20.49591,-97.40817,313.1,0.4,0.37,2020-12-08,0812,1,nominal,2.0NRT,283.7,1.1,N
20.49529,-97.40439,304.6,0.4,0.37,2020-12-08,0812,1,nominal,2.0NRT,283.5,0.7,N
19.56828,-92.24023,318.4,0.48,0.48,2020-12-08,0812,1,nominal,2.0NRT,284,18,N
19.5674,-92.2357,317.6,0.48,0.48,2020-12-08,0812,1,nominal,2.0NRT,293.8,35.2,N
19.56391,-92.2412,301.1,0.48,0.48,2020-12-08,0812,1,nominal,2.0NRT,286.5,3.2,N
19.56302,-92.23666,308.3,0.48,0.48,2020-12-08,0812,1,nominal,2.0NRT,290.5,4.5,N
20.47568,-97.36912,301,0.4,0.37,2020-12-08,0812,1,nominal,2.0NRT,280.9,0.4,N
19.52168,-92.18875,328.1,0.49,0.48,2020-12-08,0812,1,nominal,2.0NRT,285.9,5.7,N
20.46034,-97.54652,307.3,0.4,0.37,2020-12-08,0812,1,nominal,2.0NRT,280.1,0.9,N
20.43117,-97.55134,321.9,0.4,0.37,2020-12-08,0812,1,nominal,2.0NRT,282.4,1.4,N
19.44234,-92.03468,309.9,0.5,0.49,2020-12-08,0812,1,nominal,2.0NRT,286.7,2.5,N
20.38598,-97.31855,296.8,0.4,0.37,2020-12-08,0812,1,nominal,2.0NRT,282.6,0.5,N
20.38535,-97.31474,297.6,0.4,0.37,2020-12-08,0812,1,nominal,2.0NRT,282.1,0.4,N
19.43791,-92.03565,309.2,0.5,0.49,2020-12-08,0812,1,nominal,2.0NRT,289.2,2.5,N
19.42745,-92.07697,321.3,0.5,0.49,2020-12-08,0812,1,nominal,2.0NRT,290.5,2.7,N
19.42302,-92.07794,309.6,0.5,0.49,2020-12-08,0812,1,nominal,2.0NRT,291,2.9,N
19.40148,-92.03876,309.1,0.5,0.49,2020-12-08,0812,1,nominal,2.0NRT,290.1,3.5,N
19.36737,-92.00699,345.1,0.51,0.49,2020-12-08,0812,1,nominal,2.0NRT,290.6,10.8,N
20.343,-97.63716,295.3,0.39,0.37,2020-12-08,0812,1,nominal,2.0NRT,282.1,0.3,N
19.29431,-92.16724,308.8,0.5,0.49,2020-12-08,0812,1,nominal,2.0NRT,291.1,2.5,N
19.24326,-92.25274,315,0.49,0.49,2020-12-08,0812,1,nominal,2.0NRT,291.1,1.7,N
18.44352,-93.16328,338.9,0.44,0.46,2020-12-08,0812,1,nominal,2.0NRT,289.7,3.6,N
18.43931,-93.16419,342.3,0.44,0.46,2020-12-08,0812,1,nominal,2.0NRT,290.1,5.7,N
18.96919,-97.96166,298.9,0.39,0.37,2020-12-08,0812,1,nominal,2.0NRT,282.4,1.1,N
18.64421,-96.2171,307.1,0.45,0.39,2020-12-08,0812,1,nominal,2.0NRT,286.4,1,N
18.64068,-96.21777,329.7,0.45,0.39,2020-12-08,0812,1,nominal,2.0NRT,289.7,9.8,N
18.8716,-97.66064,296.2,0.4,0.37,2020-12-08,0812,1,nominal,2.0NRT,281,0.7,N
18.60794,-96.19781,296.8,0.45,0.39,2020-12-08,0812,1,nominal,2.0NRT,285.1,0.3,N
18.5548,-96.14088,321.6,0.46,0.39,2020-12-08,0812,1,nominal,2.0NRT,286.4,1.8,N
18.53126,-96.13215,317.8,0.46,0.39,2020-12-08,0812,1,nominal,2.0NRT,286.7,1.6,N
18.51464,-96.09998,327.7,0.46,0.39,2020-12-08,0812,1,nominal,2.0NRT,286.9,2.2,N
18.50787,-96.14548,312.3,0.46,0.39,2020-12-08,0812,1,nominal,2.0NRT,285.5,1.3,N
18.10445,-94.34638,299.5,0.57,0.43,2020-12-08,0812,1,nominal,2.0NRT,286.9,1.9,N
18.80072,-99.18018,303.9,0.38,0.36,2020-12-08,0812,1,nominal,2.0NRT,288.8,1,N
17.98338,-94.52579,309.8,0.56,0.43,2020-12-08,0812,1,nominal,2.0NRT,287.2,1.1,N
17.97557,-94.52734,308.5,0.56,0.43,2020-12-08,0812,1,nominal,2.0NRT,287.6,1.8,N
17.96973,-94.51766,331.2,0.56,0.43,2020-12-08,0812,1,nominal,2.0NRT,287.3,3.2,N
17.9304,-102.20832,332.6,0.44,0.38,2020-12-08,0812,1,nominal,2.0NRT,284,5.5,N
42.30136,-83.15494,310.9,0.51,0.5,2020-12-08,0806,1,nominal,2.0NRT,271.6,2.7,N
42.2941,-83.16475,326.8,0.51,0.5,2020-12-08,0806,1,nominal,2.0NRT,269.6,3.3,N
42.29556,-83.17069,318.6,0.51,0.5,2020-12-08,0806,1,nominal,2.0NRT,272.1,3.3,N
42.28094,-83.11098,295.2,0.52,0.5,2020-12-08,0806,1,nominal,2.0NRT,270.8,0.9,N
41.4686,-83.36746,306.3,0.53,0.5,2020-12-08,0806,1,nominal,2.0NRT,271.4,2.4,N
41.22426,-83.21078,312.8,0.54,0.51,2020-12-08,0806,1,nominal,2.0NRT,270.6,2.5,N
39.5631,-77.172,296.1,0.6,0.71,2020-12-08,0806,1,nominal,2.0NRT,270.5,1.1,N
41.22559,-83.2115,297.7,0.54,0.51,2020-12-08,0806,1,nominal,2.0NRT,268.5,1.5,N
42.08467,-97.36249,298.1,0.48,0.4,2020-12-08,0806,1,nominal,2.0NRT,267.1,0.9,N
37.51795,-76.62232,305.8,0.74,0.76,2020-12-08,0806,1,nominal,2.0NRT,267.4,2.5,N
37.51709,-76.61897,312.8,0.74,0.76,2020-12-08,0806,1,nominal,2.0NRT,267.6,2,N
41.00502,-96.15691,299.1,0.43,0.38,2020-12-08,0806,1,nominal,2.0NRT,272.3,0.6,N
36.3573,-76.80597,296.4,0.78,0.78,2020-12-08,0806,1,nominal,2.0NRT,270.5,0.9,N
37.17781,-83.98864,295.4,0.63,0.54,2020-12-08,0806,1,nominal,2.0NRT,268.9,1.2,N
38.70908,-92.9239,295.3,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,269.9,0.5,N
38.18135,-90.3397,295.5,0.45,0.39,2020-12-08,0806,1,nominal,2.0NRT,272.7,0.7,N
38.01038,-90.07875,308.1,0.46,0.39,2020-12-08,0806,1,nominal,2.0NRT,274,1.3,N
37.97475,-90.06808,304.5,0.46,0.39,2020-12-08,0806,1,nominal,2.0NRT,272.4,1.6,N
37.9687,-90.0754,315.1,0.46,0.39,2020-12-08,0806,1,nominal,2.0NRT,273.4,2.1,N
38.2222,-91.73266,299.4,0.41,0.37,2020-12-08,0806,1,nominal,2.0NRT,269.6,0.5,N
37.89444,-90.53296,295.6,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,272,0.9,N
35.34073,-80.82999,299.3,0.51,0.66,2020-12-08,0806,1,nominal,2.0NRT,269.7,0.8,N
38.19506,-94.04112,295.4,0.38,0.36,2020-12-08,0806,1,nominal,2.0NRT,269.4,0.4,N
37.09159,-88.92317,297.9,0.53,0.42,2020-12-08,0806,1,nominal,2.0NRT,267.2,0.9,N
37.13353,-92.22144,326,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,273.1,3.2,N
37.13275,-92.22452,325.7,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,272.4,3,N
37.25367,-93.55366,314.3,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,270.4,0.8,N
37.33624,-94.26232,296,0.38,0.36,2020-12-08,0806,1,nominal,2.0NRT,271.9,1.2,N
36.24889,-88.61389,303.3,0.57,0.43,2020-12-08,0806,1,nominal,2.0NRT,269.2,0.9,N
38.24179,-104.60981,310.7,0.33,0.56,2020-12-08,0806,1,nominal,2.0NRT,270.9,1.3,N
36.73825,-92.55959,296.4,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,272.5,0.7,N
36.50811,-91.40304,300,0.43,0.38,2020-12-08,0806,1,nominal,2.0NRT,269.8,0.7,N
38.13081,-104.6087,296.3,0.33,0.56,2020-12-08,0806,1,nominal,2.0NRT,271.6,0.6,N
38.17103,-109.27971,312.2,0.6,0.71,2020-12-08,0806,1,nominal,2.0NRT,265.6,2.2,N
37.00258,-95.40449,296,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,270.4,0.6,N
38.1655,-109.28123,309,0.6,0.71,2020-12-08,0806,1,nominal,2.0NRT,264.1,1,N
35.93851,-89.71663,325.5,0.51,0.41,2020-12-08,0806,1,nominal,2.0NRT,272.2,4.9,N
35.93742,-89.71113,322,0.51,0.41,2020-12-08,0806,1,nominal,2.0NRT,273,4.9,N
35.72821,-88.8087,310.1,0.57,0.43,2020-12-08,0806,1,nominal,2.0NRT,273.5,1.7,N
35.89137,-89.77798,322.8,0.51,0.41,2020-12-08,0806,1,nominal,2.0NRT,274.3,3.5,N
35.89245,-89.78348,319.2,0.51,0.41,2020-12-08,0806,1,nominal,2.0NRT,273.5,3.5,N
35.64738,-89.93537,314,0.5,0.41,2020-12-08,0806,1,nominal,2.0NRT,274.5,2,N
35.64219,-89.94842,306.2,0.5,0.41,2020-12-08,0806,1,nominal,2.0NRT,272.6,1.3,N
34.64019,-87.08534,336.8,0.49,0.48,2020-12-08,0806,1,nominal,2.0NRT,274.9,2.9,N
34.64135,-87.09048,310.5,0.49,0.48,2020-12-08,0806,1,nominal,2.0NRT,272.8,2.9,N
36.51862,-97.83963,323.4,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,275.3,2.4,N
36.19584,-95.81348,303.5,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,278.6,1.1,N
34.80374,-88.32232,304.5,0.42,0.45,2020-12-08,0806,1,nominal,2.0NRT,273.2,1,N
35.41105,-93.77574,321,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,273.8,1.3,N
36.17071,-99.57611,296.9,0.52,0.41,2020-12-08,0806,1,nominal,2.0NRT,270.5,0.4,N
33.69236,-85.85709,312.8,0.6,0.53,2020-12-08,0806,1,nominal,2.0NRT,269.6,2.6,N
35.71458,-96.74206,296.5,0.41,0.37,2020-12-08,0806,1,nominal,2.0NRT,271.3,0.6,N
35.72976,-97.23612,301.5,0.42,0.37,2020-12-08,0806,1,nominal,2.0NRT,275,0.5,N
34.47638,-89.86956,296,0.53,0.42,2020-12-08,0806,1,nominal,2.0NRT,271.6,0.9,N
35.10821,-94.57986,300.9,0.38,0.36,2020-12-08,0806,1,nominal,2.0NRT,274.2,0.4,N
36.02235,-102.1756,296,0.46,0.47,2020-12-08,0806,1,nominal,2.0NRT,269.9,0.9,N
33.53532,-86.7597,312.2,0.54,0.51,2020-12-08,0806,1,nominal,2.0NRT,270.8,2.6,N
35.67434,-101.36992,305.9,0.42,0.45,2020-12-08,0806,1,nominal,2.0NRT,269.5,1.2,N
33.24646,-86.82203,298.7,0.54,0.51,2020-12-08,0806,1,nominal,2.0NRT,271.5,0.8,N
33.2194,-86.78892,300.2,0.54,0.51,2020-12-08,0806,1,nominal,2.0NRT,273.8,0.9,N
33.0928,-86.80576,299.4,0.55,0.51,2020-12-08,0806,1,nominal,2.0NRT,273,1.2,N
33.23428,-87.50787,306.1,0.5,0.49,2020-12-08,0806,1,nominal,2.0NRT,274.3,1.7,N
33.23107,-87.51434,318.7,0.5,0.49,2020-12-08,0806,1,nominal,2.0NRT,276.4,2.1,N
33.44227,-88.57204,295.6,0.43,0.46,2020-12-08,0806,1,nominal,2.0NRT,271.3,0.8,N
32.4314,-84.9741,302.6,0.36,0.57,2020-12-08,0806,1,nominal,2.0NRT,274.1,0.7,N
35.25365,-101.82167,305.5,0.44,0.46,2020-12-08,0806,1,nominal,2.0NRT,268.8,0.9,N
34.14048,-95.38116,307.8,0.38,0.36,2020-12-08,0806,1,nominal,2.0NRT,274.1,1,N
34.20468,-97.10394,297.1,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,282.5,1,N
33.70681,-95.15589,324.9,0.38,0.36,2020-12-08,0806,1,nominal,2.0NRT,279.1,2.7,N
33.70353,-95.15664,309.2,0.38,0.36,2020-12-08,0806,1,nominal,2.0NRT,277.5,1.3,N
33.25636,-94.07043,295.7,0.39,0.37,2020-12-08,0806,1,nominal,2.0NRT,282.3,0.9,N
32.3139,-90.13326,318.3,0.56,0.43,2020-12-08,0806,1,nominal,2.0NRT,275.2,2.1,N
31.58406,-87.48952,295.3,0.54,0.51,2020-12-08,0806,1,nominal,2.0NRT,278,1.6,N
32.33124,-92.63895,309.2,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,275.6,1.3,N
33.02135,-96.96175,300.1,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,276.1,0.5,N
32.25385,-92.51436,321.4,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,281.3,1.5,N
32.25122,-92.51986,303.7,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,277.6,1.7,N
32.24774,-92.52073,326.4,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,278.9,1.7,N
32.25052,-92.51757,300.4,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,280.1,1.3,N
32.24788,-92.52306,326.4,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,282.1,1.3,N
32.24704,-92.51844,296.8,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,280.7,1.3,N
32.24355,-92.51933,312.5,0.44,0.39,2020-12-08,0806,1,nominal,2.0NRT,281.8,1.5,N
33.52374,-101.73822,299.5,0.41,0.45,2020-12-08,0806,1,nominal,2.0NRT,274.2,0.9,N
31.1528,-87.9866,318.7,0.52,0.5,2020-12-08,0806,1,nominal,2.0NRT,278.4,1.5,N
31.14835,-87.98793,295.8,0.52,0.5,2020-12-08,0806,1,nominal,2.0NRT,275.6,1.5,N
32.44832,-94.69434,297.8,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,280.4,0.8,N
31.38948,-89.29552,311.9,0.43,0.46,2020-12-08,0806,1,nominal,2.0NRT,273.6,1.1,N
31.39223,-89.29261,304.9,0.43,0.46,2020-12-08,0806,1,nominal,2.0NRT,272.9,0.9,N
30.94724,-88.0129,296,0.52,0.5,2020-12-08,0806,1,nominal,2.0NRT,275,2.1,N
30.94606,-88.0076,298.4,0.52,0.5,2020-12-08,0806,1,nominal,2.0NRT,276.6,2.3,N
30.94278,-88.01424,326,0.52,0.5,2020-12-08,0806,1,nominal,2.0NRT,278.3,2.1,N
30.93831,-88.01557,302.8,0.52,0.5,2020-12-08,0806,1,nominal,2.0NRT,275.4,1.3,N
32.45857,-97.03834,318.5,0.39,0.37,2020-12-08,0806,1,nominal,2.0NRT,284.8,1.8,N
32.45797,-97.03416,310.2,0.39,0.37,2020-12-08,0806,1,nominal,2.0NRT,282.8,1.8,N
32.45585,-97.04318,321.8,0.39,0.37,2020-12-08,0806,1,nominal,2.0NRT,279.9,2.2,N
31.83944,-94.87204,308.5,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,276.7,1.1,N
32.24785,-97.55159,298.6,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,277.6,0.6,N
31.50937,-93.24219,309.2,0.43,0.38,2020-12-08,0806,1,nominal,2.0NRT,274.2,1.3,N
31.50515,-93.23861,297.3,0.43,0.38,2020-12-08,0806,1,nominal,2.0NRT,274.7,0.8,N
31.66633,-95.08527,296.3,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,274.9,0.5,N
30.34353,-88.49001,297.7,0.5,0.49,2020-12-08,0806,1,nominal,2.0NRT,281.7,1.5,N
30.3424,-88.48493,300.4,0.5,0.49,2020-12-08,0806,1,nominal,2.0NRT,285,1.9,N
30.34486,-88.48613,298.9,0.5,0.49,2020-12-08,0806,1,nominal,2.0NRT,283.3,2.1,N
32.3553,-100.5107,295.6,0.52,0.41,2020-12-08,0806,1,nominal,2.0NRT,276.5,0.6,N
28.70703,-82.03814,312.8,0.66,0.73,2020-12-08,0806,1,nominal,2.0NRT,277.3,2.7,N
32.3889,-101.61395,328.6,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,274.4,3,N
32.38845,-101.60976,329,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,278.8,3.3,N
31.13153,-92.99306,314.1,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,278.7,1.7,N
31.13094,-92.99533,303.8,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,278.2,0.9,N
31.13013,-92.9908,299.9,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,278,0.9,N
32.36373,-101.61572,336.8,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,277.6,4,N
30.52664,-90.12983,296.1,0.4,0.45,2020-12-08,0806,1,nominal,2.0NRT,275.9,0.4,N
31.19052,-93.73282,337.5,0.41,0.37,2020-12-08,0806,1,nominal,2.0NRT,276.7,5.2,N
31.82488,-98.17631,297,0.42,0.37,2020-12-08,0806,1,nominal,2.0NRT,275,0.6,N
31.0687,-93.56222,312.2,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,276.9,1.5,N
30.96702,-92.99519,298.5,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,274.3,0.6,N
31.7111,-97.59257,305,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,277.5,1,N
30.58401,-91.2411,301.2,0.53,0.42,2020-12-08,0806,1,nominal,2.0NRT,277.5,1.2,N
30.58544,-91.24277,300.4,0.53,0.42,2020-12-08,0806,1,nominal,2.0NRT,277.3,1.2,N
30.75016,-92.25313,308.2,0.47,0.4,2020-12-08,0806,1,nominal,2.0NRT,277.5,1.3,N
31.46486,-96.65997,297.4,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,276.7,0.6,N
30.39441,-90.70461,302.1,0.57,0.43,2020-12-08,0806,1,nominal,2.0NRT,274.7,1.5,N
30.48516,-91.1776,301.9,0.54,0.42,2020-12-08,0806,1,nominal,2.0NRT,286.5,1.9,N
32.139,-102.13895,297.4,0.42,0.45,2020-12-08,0806,1,nominal,2.0NRT,273.8,0.4,N
32.13485,-102.13959,303,0.42,0.45,2020-12-08,0806,1,nominal,2.0NRT,273.8,1.1,N
30.85045,-93.25589,312,0.43,0.38,2020-12-08,0806,1,nominal,2.0NRT,276.7,1.2,N
30.84947,-93.25872,315.5,0.43,0.38,2020-12-08,0806,1,nominal,2.0NRT,277.1,1,N
32.13817,-103.30077,317.4,0.48,0.48,2020-12-08,0806,1,nominal,2.0NRT,274,1.9,N
32.13505,-103.30338,318.2,0.48,0.48,2020-12-08,0806,1,nominal,2.0NRT,273.8,2,N
30.32548,-91.2401,298.6,0.54,0.42,2020-12-08,0806,1,nominal,2.0NRT,281,1.4,N
30.32913,-91.27916,298.9,0.53,0.42,2020-12-08,0806,1,nominal,2.0NRT,277.9,1.1,N
30.20506,-90.99805,327.3,0.55,0.43,2020-12-08,0806,1,nominal,2.0NRT,279.8,4.7,N
30.20463,-90.99852,326.4,0.55,0.43,2020-12-08,0806,1,nominal,2.0NRT,279.4,2.7,N
30.20353,-90.9929,302.4,0.55,0.43,2020-12-08,0806,1,nominal,2.0NRT,278.8,2.3,N
30.18703,-90.9913,300,0.55,0.43,2020-12-08,0806,1,nominal,2.0NRT,279.6,0.9,N
31.83508,-101.68839,336.1,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,274.3,3.5,N
31.83461,-101.68427,325.5,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,279.4,3.6,N
30.0634,-90.59757,299.7,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,285.7,1.6,N
29.93638,-89.97789,303.4,0.42,0.45,2020-12-08,0806,1,nominal,2.0NRT,279.6,1.1,N
30.06041,-90.66463,295.7,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,280.6,0.5,N
30.00288,-90.40316,296.8,0.4,0.44,2020-12-08,0806,1,nominal,2.0NRT,283.8,1,N
30.00205,-90.39911,304.9,0.4,0.44,2020-12-08,0806,1,nominal,2.0NRT,284.3,1,N
30.05335,-90.67063,313.4,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,278.1,1,N
29.99806,-90.40019,296.9,0.4,0.44,2020-12-08,0806,1,nominal,2.0NRT,285,1,N
29.99723,-90.39614,304.9,0.4,0.44,2020-12-08,0806,1,nominal,2.0NRT,286.7,2.1,N
29.99491,-90.4053,295.4,0.4,0.44,2020-12-08,0806,1,nominal,2.0NRT,279.5,1,N
29.99157,-90.3891,300.6,0.4,0.44,2020-12-08,0806,1,nominal,2.0NRT,281,1.3,N
31.78998,-102.03396,296.4,0.41,0.45,2020-12-08,0806,1,nominal,2.0NRT,274.6,0.4,N
29.97851,-90.448,311,0.4,0.44,2020-12-08,0806,1,nominal,2.0NRT,280.3,1.4,N
30.54835,-93.45393,308.6,0.43,0.38,2020-12-08,0806,1,nominal,2.0NRT,276.7,1.4,N
29.97736,-90.44762,303.2,0.4,0.44,2020-12-08,0806,1,nominal,2.0NRT,279.3,1.4,N
31.64661,-101.771,328.5,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,287.5,16,N
31.64617,-101.76687,329.1,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,280.1,16,N
31.64581,-101.76937,353,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,287.4,11.8,N
31.64534,-101.76524,315.3,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,277.9,11.8,N
31.62475,-102.22233,295.6,0.42,0.45,2020-12-08,0806,1,nominal,2.0NRT,272.9,0.6,N
31.75419,-103.66204,297.1,0.5,0.49,2020-12-08,0806,1,nominal,2.0NRT,273.6,0.7,N
30.26001,-93.28771,301.4,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,279.6,0.7,N
27.85872,-82.60183,295.7,0.64,0.72,2020-12-08,0806,1,nominal,2.0NRT,280.7,1,N
30.24371,-93.2776,297.4,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,284,1.1,N
31.65764,-104.02866,306.4,0.53,0.5,2020-12-08,0806,1,nominal,2.0NRT,274.3,1.3,N
31.65864,-104.02936,305,0.53,0.5,2020-12-08,0806,1,nominal,2.0NRT,273.1,1.3,N
30.18221,-93.32281,296,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,285,0.9,N
31.64784,-104.01388,297.5,0.53,0.5,2020-12-08,0806,1,nominal,2.0NRT,270.5,0.7,N
30.17953,-93.32811,296.3,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,284.9,0.9,N
30.14833,-93.33555,297.7,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,280,1,N
31.36632,-101.77613,302.7,0.39,0.44,2020-12-08,0806,1,nominal,2.0NRT,274.1,0.6,N
31.51295,-103.36664,300.6,0.48,0.48,2020-12-08,0806,1,nominal,2.0NRT,270.1,0.7,N
30.11593,-93.29664,309.5,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,277.7,0.9,N
30.36531,-95.03743,296.3,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,275.7,0.3,N
30.05261,-93.3326,302.1,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,281,1.4,N
30.04219,-93.33508,310.7,0.44,0.38,2020-12-08,0806,1,nominal,2.0NRT,280.8,1.8,N
29.68375,-91.4721,297.1,0.53,0.42,2020-12-08,0806,1,nominal,2.0NRT,279.4,1.2,N
30.05035,-93.75306,298.2,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,286.3,1.4,N
30.44254,-96.1663,304.9,0.38,0.36,2020-12-08,0806,1,nominal,2.0NRT,278.1,0.8,N
30.06697,-94.07036,296.9,0.41,0.37,2020-12-08,0806,1,nominal,2.0NRT,285.8,0.9,N
30.03729,-94.04189,297.5,0.42,0.37,2020-12-08,0806,1,nominal,2.0NRT,278.8,0.6,N
30.06643,-94.22847,295.4,0.41,0.37,2020-12-08,0806,1,nominal,2.0NRT,278.8,0.5,N
30.01432,-94.01178,296.9,0.42,0.37,2020-12-08,0806,1,nominal,2.0NRT,278.1,0.4,N
30.0064,-93.98701,299.6,0.42,0.37,2020-12-08,0806,1,nominal,2.0NRT,278.5,0.8,N
29.9806,-93.88162,299.3,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,281.3,1,N
29.96533,-93.89277,299.6,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,285.4,1.6,N
30.16773,-95.24569,296,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,276.9,0.4,N
29.88919,-93.96395,303.4,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,285.8,2.1,N
29.85801,-93.96498,299.7,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,285.5,0.8,N
30.45728,-97.71773,298.5,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,278.9,1,N
29.76055,-93.87585,301.4,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,281,0.8,N
29.75978,-93.87154,307.1,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,281.7,0.8,N
29.7579,-93.88094,317.4,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,282.4,1.9,N
29.75713,-93.87664,298.8,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,281.9,1.5,N
29.755,-93.88026,301.1,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,282.1,1.3,N
29.75424,-93.87595,297.7,0.42,0.38,2020-12-08,0806,1,nominal,2.0NRT,281.5,0.6,N
30.16445,-96.56462,298,0.38,0.36,2020-12-08,0806,1,nominal,2.0NRT,275.2,0.5,N
29.88019,-94.91396,306.6,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,279.7,0.8,N
29.87158,-94.92428,320.7,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,282,1.5,N
29.84084,-94.90583,318.3,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,279.1,1.1,N
29.84016,-94.90176,296.6,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,280.8,1.1,N
29.83752,-94.90656,326,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,278.7,1.1,N
29.83683,-94.9025,297.3,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,280.7,1.1,N
29.82261,-95.2425,304.5,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,277.8,0.6,N
29.75631,-95.01079,298,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,284.9,1.4,N
29.74702,-95.01702,295.9,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,285.3,0.7,N
29.74634,-95.01298,297.9,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,287,0.7,N
29.74429,-95.00085,297.1,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,285.4,2.1,N
29.74097,-95.00158,296.5,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,284,1.4,N
29.74202,-95.12605,322.9,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,280.1,1.8,N
29.72453,-95.02113,296.8,0.4,0.37,2020-12-08,0806,1,nominal,2.0NRT,284.6,0.8,N
29.728,-95.08318,296.4,0.39,0.37,2020-12-08,0806,1,nominal,2.0NRT,280.5,0.9,N
29.7381,-95.16446,299.5,0.39,0.36,2020-12-08,0806,1,nominal,2.0NRT,280.6,0.8,N
29.72742,-95.12092,299.7,0.39,0.37,2020-12-08,0806,1,nominal,2.0NRT,286.8,0.8,N
29.7241,-95.12164,301.6,0.39,0.37,2020-12-08,0806,1,nominal,2.0NRT,287.1,0.8,N
29.71877,-95.11028,295.8,0.39,0.37,2020-12-08,0806,1,nominal,2.0NRT,280.3,0.7,N
